_id	listing_url	property_type	room_type	bed_type	minimum_nights	maximum_nights	cancellation_policy	first_review	last_review	accommodates	bedrooms	beds	number_of_reviews	bathrooms	amenities	price	security_deposit	cleaning_fee	extra_people	guests_included	weekly_price	monthly_price	reviews_per_month	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	review_scores_rating	availability_30	availability_60	availability_90	availability_365	host_response_time	host_response_rate	host_is_superhost	host_has_profile_pic	host_identity_verified	host_listings_count	host_total_listings_count	address_country_code	address_location_coordinates	address_location_is_location_exact
13164714	https://www.airbnb.com/rooms/13164714	Apartment	Entire home/apt	Real Bed	4	300	moderate	2016-06-12T04:00:00Z	2019-01-04T05:00:00Z	4	1	1	23	1		369	NA	NA	0	1	NA	NA	NA	10	10	10	10	10	9	95	27	57	87	177	within a few hours	100	FALSE	TRUE	TRUE	1	1	TR		TRUE
13193079	https://www.airbnb.com/rooms/13193079	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-09-19T04:00:00Z	2019-01-02T05:00:00Z	5	0	3	4	1		209	500	NA	18	2	NA	NA	NA	6	7	8	8	8	7	60	25	55	85	308	within an hour	100	FALSE	TRUE	TRUE	38	38	AU		TRUE
13227163	https://www.airbnb.com/rooms/13227163	Apartment	Entire home/apt	Real Bed	5	31	strict_14_with_grace_period	2016-06-14T04:00:00Z	2018-10-14T04:00:00Z	3	1	1	22	1		55	0	0	0	1	NA	NA	NA	10	9	9	9	9	9	86	29	59	89	89	within a day	100	FALSE	TRUE	TRUE	3	3	PT		FALSE
13242217	https://www.airbnb.com/rooms/13242217	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2016-07-10T04:00:00Z	2019-01-03T05:00:00Z	2	2	1	13	1		416	1000	200	100	1	NA	NA	NA	10	10	10	10	10	10	97	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	HK		TRUE
13165887	https://www.airbnb.com/rooms/13165887	Apartment	Entire home/apt	Real Bed	3	334	strict_14_with_grace_period	2016-09-25T04:00:00Z	2018-11-04T04:00:00Z	4	2	2	27	2		295	NA	NA	30	4	NA	NA	NA	10	9	9	9	10	9	98	12	23	26	291	within an hour	100	FALSE	TRUE	FALSE	8	8	ES		TRUE
13203747	https://www.airbnb.com/rooms/13203747	Townhouse	Entire home/apt	Real Bed	5	1125	strict_14_with_grace_period	2016-08-06T04:00:00Z	2018-07-19T04:00:00Z	7	4	4	3	1.5		208	500	125	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	188	within a day	100	FALSE	TRUE	FALSE	1	1	CA		TRUE
1321603	https://www.airbnb.com/rooms/1321603	Bed and breakfast	Private room	Real Bed	1	1125	flexible	2013-09-19T04:00:00Z	2018-12-27T05:00:00Z	4	3	2	30	1		139	0	25	140	1	684	2415	NA	9	9	9	9	10	9	91	27	57	87	362	within an hour	100	FALSE	TRUE	FALSE	1	1	AU		TRUE
13217170	https://www.airbnb.com/rooms/13217170	Townhouse	Private room	Real Bed	1	1125	flexible	2016-09-29T04:00:00Z	2017-01-01T05:00:00Z	2	1	1	7	2		50	NA	20	0	1	NA	NA	NA	10	8	10	10	10	10	89	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
13218264	https://www.airbnb.com/rooms/13218264	Apartment	Entire home/apt	Real Bed	4	15	flexible	NA	NA	6	2	2	0	1		1529	NA	560	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	TRUE	1	1	BR		FALSE
13223739	https://www.airbnb.com/rooms/13223739	Condominium	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-06-10T04:00:00Z	2019-02-14T05:00:00Z	2	1	1	44	1		119	0	165	0	1	NA	NA	NA	9	9	10	9	10	9	90	3	9	24	259	within an hour	98	FALSE	TRUE	TRUE	11	11	US		TRUE
13252758	https://www.airbnb.com/rooms/13252758	Apartment	Entire home/apt	Real Bed	3	1124	strict_14_with_grace_period	2016-07-24T04:00:00Z	2019-01-09T05:00:00Z	6	3	5	37	1.5		45	0	26	5	4	300	NA	NA	10	10	9	10	9	9	92	4	11	27	272	within an hour	100	FALSE	TRUE	TRUE	1	1	PT		FALSE
1325472	https://www.airbnb.com/rooms/1325472	Apartment	Private room	Real Bed	1	1125	moderate	2014-06-08T04:00:00Z	2017-09-07T04:00:00Z	1	1	1	6	1		73	0	45	55	1	670	1200	NA	10	9	10	10	10	9	100	30	60	90	365	within a day	100	FALSE	TRUE	FALSE	2	2	US		TRUE
13299231	https://www.airbnb.com/rooms/13299231	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2016-06-16T04:00:00Z	2019-02-11T05:00:00Z	4	1	2	119	1		65	NA	15	10	2	NA	NA	NA	10	9	9	9	10	10	94	4	23	53	325	within an hour	100	FALSE	TRUE	FALSE	1	1	PT		TRUE
132695	https://www.airbnb.com/rooms/132695	Apartment	Entire home/apt	Real Bed	2	10	strict_14_with_grace_period	2011-07-05T04:00:00Z	2016-06-06T04:00:00Z	2	2	1	15	1		125	200	50	0	2	750	2300	NA	9	9	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
13317720	https://www.airbnb.com/rooms/13317720	Apartment	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	4	2	3	0	2		1865	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	59	89	364	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
13320545	https://www.airbnb.com/rooms/13320545	Townhouse	Private room	Real Bed	1	60	strict_14_with_grace_period	2016-08-08T04:00:00Z	2019-02-25T05:00:00Z	2	2	1	35	1		80	200	40	0	1	NA	NA	NA	9	9	10	10	10	9	90	0	11	38	39	within an hour	100	FALSE	TRUE	TRUE	1	1	AU		TRUE
13324467	https://www.airbnb.com/rooms/13324467	Loft	Entire home/apt	Real Bed	2	90	strict_14_with_grace_period	2016-08-19T04:00:00Z	2019-01-31T05:00:00Z	4	0	2	35	1		172	0	150	0	1	NA	NA	NA	10	10	10	10	10	9	98	20	50	80	133	within an hour	100	TRUE	TRUE	TRUE	1	1	BR		TRUE
1332929	https://www.airbnb.com/rooms/1332929	Apartment	Entire home/apt	Real Bed	6	1125	flexible	2013-07-16T04:00:00Z	2019-03-02T05:00:00Z	4	2	2	320	1		63	0	50	0	2	NA	NA	NA	10	9	10	10	10	10	94	0	1	3	112	within an hour	100	TRUE	TRUE	TRUE	1	1	ES		TRUE
13363311	https://www.airbnb.com/rooms/13363311	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2017-01-08T05:00:00Z	2017-01-08T05:00:00Z	4	2	2	1	1		254	500	80	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	AU		TRUE
13366855	https://www.airbnb.com/rooms/13366855	Apartment	Entire home/apt	Real Bed	5	30	strict_14_with_grace_period	2016-08-12T04:00:00Z	2016-08-23T04:00:00Z	4	1	1	2	1		373	NA	187	0	1	NA	NA	NA	9	10	10	9	8	9	90	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13368075	https://www.airbnb.com/rooms/13368075	Apartment	Entire home/apt	Real Bed	32	1125	strict_14_with_grace_period	2017-10-03T04:00:00Z	2018-10-29T04:00:00Z	2	1	1	5	2		75	1100	65	0	1	NA	NA	NA	10	10	10	10	10	10	96	30	60	90	365	within an hour	92	FALSE	TRUE	TRUE	16	16	ES		TRUE
13372754	https://www.airbnb.com/rooms/13372754	House	Entire home/apt	Real Bed	3	31	moderate	2016-11-09T05:00:00Z	2019-02-13T05:00:00Z	6	3	5	16	1.5		55	100	60	20	2	NA	NA	NA	9	8	10	10	8	9	85	24	54	84	359	within an hour	100	FALSE	TRUE	FALSE	1	1	US		TRUE
13375733	https://www.airbnb.com/rooms/13375733	Villa	Entire home/apt	Real Bed	2	1125	flexible	NA	NA	3	2	2	0	1		451	NA	100	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
13272687	https://www.airbnb.com/rooms/13272687	Apartment	Entire home/apt	Real Bed	5	30	strict_14_with_grace_period	2017-01-02T05:00:00Z	2019-02-03T05:00:00Z	4	2	2	39	1		385	0	268	179	4	NA	NA	NA	10	10	10	10	9	10	96	13	19	40	122	within an hour	100	TRUE	TRUE	FALSE	1	1	TR		FALSE
13277230	https://www.airbnb.com/rooms/13277230	Apartment	Entire home/apt	Real Bed	10	25	flexible	NA	NA	5	2	3	0	2		933	9325	336	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	358	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13302796	https://www.airbnb.com/rooms/13302796	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-06-26T04:00:00Z	2018-11-10T05:00:00Z	8	3	6	46	1		370	500	NA	18	2	NA	NA	NA	9	9	10	10	10	9	90	23	51	81	304	within an hour	100	FALSE	TRUE	TRUE	38	38	AU		TRUE
13318405	https://www.airbnb.com/rooms/13318405	House	Private room	Real Bed	2	14	moderate	2016-07-16T04:00:00Z	2019-02-12T05:00:00Z	2	1	1	120	1		95	NA	30	20	1	NA	NA	NA	10	9	10	10	10	10	98	8	29	52	135	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
13328702	https://www.airbnb.com/rooms/13328702	Condominium	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2017-01-05T05:00:00Z	2018-12-29T05:00:00Z	4	0	1	8	1		150	0	110	0	1	NA	NA	NA	10	9	10	10	10	10	93	4	15	24	245	within an hour	100	TRUE	TRUE	FALSE	2	2	US		TRUE
13361613	https://www.airbnb.com/rooms/13361613	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2016-10-12T04:00:00Z	2019-02-17T05:00:00Z	4	2	2	40	1		375	1000	160	25	4	NA	NA	NA	10	10	10	10	9	9	96	21	38	68	342	within an hour	100	TRUE	TRUE	FALSE	3	3	US		TRUE
13365785	https://www.airbnb.com/rooms/13365785	Apartment	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	2	1	2	0	1		597	1000	200	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	HK		TRUE
13389577	https://www.airbnb.com/rooms/13389577	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	1	1	1	0	1		158	NA	NA	105	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
13411324	https://www.airbnb.com/rooms/13411324	Apartment	Entire home/apt	Real Bed	5	21	flexible	2017-01-09T05:00:00Z	2018-11-19T05:00:00Z	4	1	3	38	1		201	0	80	50	3	NA	NA	NA	10	10	10	10	10	10	97	3	3	3	3	within a few hours	100	TRUE	TRUE	TRUE	2	2	BR		FALSE
13382536	https://www.airbnb.com/rooms/13382536	Apartment	Entire home/apt	Real Bed	3	31	moderate	2017-03-30T04:00:00Z	2019-02-24T05:00:00Z	6	2	3	67	1		90	150	60	10	2	NA	NA	NA	10	10	10	10	10	10	100	7	13	21	229	within an hour	100	TRUE	TRUE	TRUE	2	2	ES		FALSE
13386011	https://www.airbnb.com/rooms/13386011	Condominium	Entire home/apt	Real Bed	4	1125	strict_14_with_grace_period	2016-07-03T04:00:00Z	2017-07-04T04:00:00Z	3	1	1	8	1		181	671	94	27	2	NA	NA	NA	10	10	10	10	10	9	95	0	0	0	0	NA	NA	FALSE	FALSE	FALSE	1	1	CA		TRUE
13413043	https://www.airbnb.com/rooms/13413043	Apartment	Entire home/apt	Real Bed	10	360	strict_14_with_grace_period	NA	NA	4	2	2	0	1.5		1000	2000	200	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	57	87	362	within a day	80	FALSE	TRUE	FALSE	3	3	BR		FALSE
13414552	https://www.airbnb.com/rooms/13414552	Apartment	Entire home/apt	Real Bed	20	25	strict_14_with_grace_period	NA	NA	4	2	2	0	2		1306	13055	261	1119	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	83	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
13298973	https://www.airbnb.com/rooms/13298973	Apartment	Entire home/apt	Real Bed	15	1125	flexible	NA	NA	4	3	2	0	3		988	10000	300	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	173	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
13266188	https://www.airbnb.com/rooms/13266188	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2016-07-29T04:00:00Z	2019-02-18T05:00:00Z	4	2	4	51	1		130	NA	100	0	1	NA	NA	NA	10	9	10	10	10	9	89	7	35	65	155	within a day	100	FALSE	TRUE	TRUE	6	6	US		TRUE
13299549	https://www.airbnb.com/rooms/13299549	Apartment	Entire home/apt	Real Bed	31	1125	strict_14_with_grace_period	2016-07-18T04:00:00Z	2017-11-24T05:00:00Z	4	2	3	25	1		200	1300	275	0	1	NA	NA	NA	9	8	8	9	10	9	81	14	31	61	336	within a few hours	91	FALSE	TRUE	TRUE	158	158	AU		TRUE
13316078	https://www.airbnb.com/rooms/13316078	Apartment	Entire home/apt	Real Bed	10	1125	flexible	NA	NA	6	3	5	0	3		1044	5595	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	83	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13333143	https://www.airbnb.com/rooms/13333143	Serviced apartment	Entire home/apt	Real Bed	2	92	moderate	2016-07-21T04:00:00Z	2019-02-16T05:00:00Z	3	0	2	97	1		205	400	50	30	2	NA	NA	NA	10	10	10	10	10	10	98	10	40	70	71	within an hour	100	TRUE	TRUE	FALSE	3	3	AU		TRUE
13352279	https://www.airbnb.com/rooms/13352279	House	Private room	Real Bed	7	1125	flexible	NA	NA	2	1	1	0	1		50	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	AU		TRUE
13373114	https://www.airbnb.com/rooms/13373114	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2016-08-09T04:00:00Z	2016-08-09T04:00:00Z	2	1	1	1	2		701	1000	100	0	1	NA	NA	NA	10	10	10	10	10	8	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13415952	https://www.airbnb.com/rooms/13415952	Apartment	Private room	Real Bed	2	30	moderate	2016-07-04T04:00:00Z	2018-01-03T05:00:00Z	2	1	1	24	1		90	0	30	10	1	NA	NA	NA	10	10	10	10	10	10	99	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	3	3	US		TRUE
13417224	https://www.airbnb.com/rooms/13417224	Condominium	Entire home/apt	Real Bed	1	1125	moderate	2016-09-07T04:00:00Z	2019-02-16T05:00:00Z	3	0	2	29	1		118	100	98	0	1	NA	NA	NA	9	9	9	9	10	9	84	26	52	82	347	within an hour	99	FALSE	TRUE	FALSE	92	92	US		TRUE
13304991	https://www.airbnb.com/rooms/13304991	Townhouse	Private room	Real Bed	3	1125	flexible	2016-07-23T04:00:00Z	2018-12-28T05:00:00Z	2	1	1	64	1		101	0	0	900	2	NA	NA	NA	10	9	10	10	10	10	98	12	39	66	338	within an hour	100	TRUE	TRUE	FALSE	9	9	BR		TRUE
13306630	https://www.airbnb.com/rooms/13306630	Apartment	Private room	Real Bed	1	1125	moderate	NA	NA	2	1	1	0	1		63	341	50	30	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	226	within an hour	100	FALSE	TRUE	TRUE	1	1	BR		FALSE
13308110	https://www.airbnb.com/rooms/13308110	Apartment	Entire home/apt	Real Bed	1	1125	flexible	2016-06-14T04:00:00Z	2018-12-30T05:00:00Z	4	1	2	36	1		149	0	75	0	1	NA	NA	NA	9	8	10	10	10	9	89	23	40	70	70	within a day	90	FALSE	TRUE	TRUE	1	1	US		TRUE
13333008	https://www.airbnb.com/rooms/13333008	Apartment	Entire home/apt	Real Bed	2	1120	strict_14_with_grace_period	2016-06-24T04:00:00Z	2019-01-02T05:00:00Z	7	2	3	111	1		70	0	0	12	2	NA	NA	NA	10	10	10	10	10	9	95	30	48	66	322	within an hour	100	FALSE	TRUE	TRUE	20	20	PT		TRUE
13334276	https://www.airbnb.com/rooms/13334276	Apartment	Private room	Real Bed	5	100	flexible	NA	NA	1	1	1	0	1		267	0	100	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	39	69	69	NA	NA	FALSE	TRUE	FALSE	1	1	HK		TRUE
13344796	https://www.airbnb.com/rooms/13344796	House	Shared room	Real Bed	15	1125	strict_14_with_grace_period	2016-08-29T04:00:00Z	2016-08-29T04:00:00Z	1	1	4	1	3.5		116	341	150	0	1	NA	NA	NA	NA	NA	NA	10	8	10	100	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	12	12	BR		FALSE
13352718	https://www.airbnb.com/rooms/13352718	House	Private room	Real Bed	2	4	flexible	NA	NA	2	1	1	0	1		151	150	50	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	within an hour	100	TRUE	TRUE	TRUE	3	3	AU		TRUE
13361526	https://www.airbnb.com/rooms/13361526	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2016-08-17T04:00:00Z	2019-01-12T05:00:00Z	4	1	2	5	1		261	NA	130	150	2	NA	NA	NA	10	10	10	10	10	9	96	0	25	55	330	a few days or more	33	FALSE	TRUE	FALSE	2	2	BR		TRUE
13390320	https://www.airbnb.com/rooms/13390320	Apartment	Entire home/apt	Real Bed	3	89	strict_14_with_grace_period	2016-06-19T04:00:00Z	2019-01-26T05:00:00Z	4	1	1	54	1		149	400	150	30	2	NA	NA	NA	10	10	10	10	10	9	96	8	26	56	137	within an hour	98	TRUE	TRUE	FALSE	37	37	BR		FALSE
13397791	https://www.airbnb.com/rooms/13397791	Apartment	Entire home/apt	Real Bed	10	30	flexible	NA	NA	6	0	4	0	2		2238	3730	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13430219	https://www.airbnb.com/rooms/13430219	Apartment	Entire home/apt	Real Bed	20	45	flexible	NA	NA	2	1	1	0	1		373	1865	187	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	59	89	89	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
13437841	https://www.airbnb.com/rooms/13437841	Apartment	Entire home/apt	Real Bed	7	180	strict_14_with_grace_period	2016-07-18T04:00:00Z	2018-07-02T04:00:00Z	2	1	1	10	1		230	250	0	0	1	NA	NA	NA	9	9	9	10	9	9	86	5	15	45	226	within a few hours	100	FALSE	TRUE	FALSE	22	22	AU		TRUE
13433868	https://www.airbnb.com/rooms/13433868	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-07-15T04:00:00Z	2019-01-29T05:00:00Z	4	1	2	103	1		40	0	20	20	2	NA	NA	NA	10	10	10	10	10	10	98	25	45	50	276	within an hour	100	TRUE	TRUE	TRUE	35	35	PT		FALSE
13479450	https://www.airbnb.com/rooms/13479450	Loft	Entire home/apt	Real Bed	2	365	strict_14_with_grace_period	2018-05-04T04:00:00Z	2019-01-03T05:00:00Z	4	1	1	12	1		225	550	130	0	1	NA	NA	NA	9	9	10	9	10	9	89	29	59	89	364	within a few hours	100	FALSE	TRUE	TRUE	1	1	US		FALSE
13436132	https://www.airbnb.com/rooms/13436132	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-06-18T04:00:00Z	2019-02-15T05:00:00Z	2	1	1	130	1		142	0	75	0	1	NA	NA	NA	10	9	10	10	10	9	91	7	9	10	73	within an hour	100	FALSE	TRUE	TRUE	1	1	US		TRUE
13444131	https://www.airbnb.com/rooms/13444131	Apartment	Entire home/apt	Real Bed	3	30	moderate	2016-08-15T04:00:00Z	2016-08-21T04:00:00Z	5	2	5	2	2		1119	1492	NA	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	BR		TRUE
13454668	https://www.airbnb.com/rooms/13454668	House	Entire home/apt	Real Bed	3	365	strict_14_with_grace_period	2016-08-17T04:00:00Z	2019-02-25T05:00:00Z	8	3	4	32	3		425	480	200	50	8	NA	NA	NA	10	10	10	10	10	10	99	3	18	30	205	within an hour	100	TRUE	TRUE	TRUE	1	1	US		FALSE
1345576	https://www.airbnb.com/rooms/1345576	Hostel	Shared room	Real Bed	2	14	moderate	NA	NA	4	1	1	0	1		84	NA	NA	83	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
13462637	https://www.airbnb.com/rooms/13462637	Apartment	Entire home/apt	Real Bed	2	1120	strict_14_with_grace_period	2016-06-26T04:00:00Z	2018-11-30T05:00:00Z	4	1	2	69	1		60	300	0	10	2	NA	NA	NA	10	10	10	10	10	9	95	17	42	69	341	within an hour	100	TRUE	TRUE	FALSE	9	9	PT		TRUE
13437242	https://www.airbnb.com/rooms/13437242	Apartment	Entire home/apt	Real Bed	2	14	moderate	NA	NA	2	1	1	0	1		848	NA	200	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	HK		TRUE
13442098	https://www.airbnb.com/rooms/13442098	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-06-21T04:00:00Z	2018-12-15T05:00:00Z	6	2	2	105	2		188	NA	69	30	3	NA	NA	NA	10	10	10	10	10	10	98	0	11	36	200	within an hour	100	FALSE	TRUE	TRUE	4	4	AU		TRUE
13461087	https://www.airbnb.com/rooms/13461087	Serviced apartment	Entire home/apt	Real Bed	2	90	moderate	2016-06-14T04:00:00Z	2019-02-03T05:00:00Z	3	1	2	16	1		60	100	0	10	2	NA	NA	NA	10	10	10	10	10	10	99	4	10	22	233	within an hour	100	TRUE	TRUE	TRUE	3	3	PT		TRUE
13495196	https://www.airbnb.com/rooms/13495196	Apartment	Private room	Real Bed	12	15	strict_14_with_grace_period	NA	NA	1	1	1	0	1		38	400	20	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	AU		TRUE
13491812	https://www.airbnb.com/rooms/13491812	Apartment	Private room	Real Bed	4	1125	strict_14_with_grace_period	2017-01-01T05:00:00Z	2018-01-02T05:00:00Z	4	1	2	3	2		149	NA	63	72	2	NA	NA	NA	10	9	10	10	10	8	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	3	3	BR		TRUE
13505139	https://www.airbnb.com/rooms/13505139	Apartment	Entire home/apt	Real Bed	2	28	moderate	2016-10-29T04:00:00Z	2019-03-01T05:00:00Z	2	1	1	31	1.5		1751	3000	400	0	1	NA	NA	NA	10	10	10	10	10	10	99	5	21	37	37	within a few hours	100	TRUE	TRUE	TRUE	1	1	HK		TRUE
13521222	https://www.airbnb.com/rooms/13521222	House	Private room	Real Bed	3	18	strict_14_with_grace_period	2016-07-05T04:00:00Z	2018-12-30T05:00:00Z	2	1	1	46	1		17	0	23	0	1	NA	NA	NA	9	9	9	9	9	9	90	21	51	81	159	within an hour	100	FALSE	TRUE	FALSE	3	3	PT		FALSE
1352758	https://www.airbnb.com/rooms/1352758	Condominium	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2013-10-21T04:00:00Z	2019-02-16T05:00:00Z	2	1	2	5	1		145	0	150	0	1	NA	NA	NA	9	9	9	8	10	8	84	9	39	69	344	within an hour	100	FALSE	TRUE	TRUE	18	18	US		TRUE
13528649	https://www.airbnb.com/rooms/13528649	Apartment	Private room	Real Bed	5	10	moderate	2016-07-05T04:00:00Z	2018-01-02T05:00:00Z	2	1	1	2	1		125	250	25	0	1	NA	NA	NA	10	8	10	8	10	10	100	0	16	45	45	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
13530122	https://www.airbnb.com/rooms/13530122	Apartment	Entire home/apt	Real Bed	1	1124	strict_14_with_grace_period	2016-07-10T04:00:00Z	2019-03-03T05:00:00Z	2	0	0	206	1		119	200	100	20	2	NA	NA	NA	10	10	10	10	10	9	98	4	14	37	205	within an hour	100	TRUE	TRUE	TRUE	7	7	AU		TRUE
13552883	https://www.airbnb.com/rooms/13552883	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-07-29T04:00:00Z	2019-02-23T05:00:00Z	2	1	1	66	1		67	150	20	0	1	NA	NA	NA	9	10	9	9	10	9	91	6	31	61	151	within an hour	100	FALSE	TRUE	TRUE	2	2	ES		TRUE
13559998	https://www.airbnb.com/rooms/13559998	Apartment	Entire home/apt	Real Bed	7	31	flexible	NA	NA	3	3	3	0	2.5		1865	3730	187	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13562321	https://www.airbnb.com/rooms/13562321	Apartment	Entire home/apt	Real Bed	2	59	strict_14_with_grace_period	2016-06-24T04:00:00Z	2019-02-25T05:00:00Z	2	1	2	48	1		161	500	100	50	2	NA	NA	NA	9	9	9	9	10	9	87	5	30	60	319	within an hour	98	FALSE	TRUE	TRUE	60	60	AU		TRUE
13585970	https://www.airbnb.com/rooms/13585970	Apartment	Private room	Real Bed	3	45	flexible	2016-08-11T04:00:00Z	2016-08-11T04:00:00Z	2	1	2	1	1.5		560	1679	56	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	BR		TRUE
13603489	https://www.airbnb.com/rooms/13603489	Apartment	Entire home/apt	Real Bed	2	1124	strict_14_with_grace_period	2016-08-01T04:00:00Z	2018-08-20T04:00:00Z	6	3	3	18	1		177	400	132	7	6	NA	NA	NA	9	8	10	9	9	8	87	0	3	24	105	within an hour	94	FALSE	TRUE	FALSE	1198	1198	CA		TRUE
13605461	https://www.airbnb.com/rooms/13605461	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2016-07-18T04:00:00Z	2018-12-29T05:00:00Z	4	2	2	18	1		65	0	0	0	1	NA	NA	NA	9	10	10	10	9	10	96	11	38	59	301	within an hour	100	TRUE	TRUE	FALSE	3	3	PT		TRUE
13658407	https://www.airbnb.com/rooms/13658407	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2017-07-13T04:00:00Z	2017-07-17T04:00:00Z	3	1	1	2	1		125	500	84	25	3	NA	NA	NA	9	10	8	9	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
13695744	https://www.airbnb.com/rooms/13695744	House	Entire home/apt	Real Bed	20	60	flexible	NA	NA	10	5	6	0	4		5595	18650	448	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
13495314	https://www.airbnb.com/rooms/13495314	Apartment	Entire home/apt	Real Bed	20	1125	moderate	2016-06-30T04:00:00Z	2018-11-12T05:00:00Z	4	2	2	4	1		75	500	0	0	2	NA	NA	NA	10	10	10	10	9	9	100	24	24	24	242	within a few hours	100	FALSE	TRUE	FALSE	1	1	CA		TRUE
